id,show_id,type,title,director,cast,country,date_added,release_year,rating,listed_in,description,duration_int,duration_type
ts1751,s1751,tv show,hidden potential,,,,2020-04-01,2018,tv-g,"lifestyle & culture, reality",california builder and designer jasmine roth is on a mission to change the belief that all suburban homes look the same. she adds unique features to transform builder-basic houses into custom dream homes.,1,season
ts1752,s1752,tv show,kids behind bars: life or parole,,,united states,2020-04-01,2019,tv-14,"crime, documentaries","""kids behind bars: life or parole"" tells the individual stories of eight previously convicted child offenders sentenced to mandatory life terms, without parole, who are now seeking resentencing on the heels of a recent united states supreme court ruling.",1,season
ts1753,s1753,tv show,little women: la,,,united states,2020-04-01,2014,tv-14,"drama, reality","at first blush, little women is just another docusoap about a group of smart, dynamic friends living in los angeles. with money in their pockets and the city of angels at their feet, the ladies of this show seem poised to take viewers on a journey through their real-life sex and the city world.",1,season
ts1754,s1754,tv show,taken at birth,,,united states,2020-04-01,2019,tv-14,"documentaries, reality","in 1997 a shocking story surfaced. thomas hicks, a georgia doctor, had illegally sold more than 200 babies from the back door of his clinic. lead investigator jane blasio is joined by lisa joyner and chris jacobs to find closure for those stolen babies.",1,season
ts1755,s1755,tv show,the family chantel,,,united states,2020-04-01,2019,tv-14,"documentaries, reality","we know and love this explosive family from 90 day fiancé, but we will now explore the two additional 90 day relationships happening within chantal's own family.",1,season
ts1756,s1756,tv show,the food that built america,,,,2020-04-01,2019,tv-pg,"cooking & food, documentaries, lifestyle & culture","for generations of americans, food titans like henry heinz, milton hershey, john and will kellogg, c.w. post and the mcdonald brothers have literally been household names, but you don't know their stories.",1,season
ts1757,s1757,tv show,the kitchen,,,united states,2020-04-01,2014,tv-g,"cooking & food, lifestyle & culture","looking for recipes and meal tips from an all-star lineup of food network hosts? then ""the kitchen"" is for you. the hourlong show, featuring hosts sunny anderson, katie lee, jeff mauro, marcela valladolid and geoffrey zakarian, shares simple dinner recipes and family meal tips, plays trivia games, and answers viewer questions in addition to just shooting the breeze about all things food. with a roster that includes a ""food network star"" winner who specializes in making sandwiches, an iron chef, and a tijuana native who is known for her mexican cuisine, there's sure to be something of interest for all home cooks in food network's ""kitchen.""",3,seasons
ts1758,s1758,tv show,the witch,,,,2020-04-01,2011,tv-pg,"drama, international, latino",amanda is a beautiful witch who becomes a large influence on the nation.,1,season
ts1759,s1759,movie,who let the dogs out,,,canada,2020-04-01,2019,61 min,documentaries,"the origin story of the smash hit ""who let the dogs out""; a story steeped in legal battles, female empowerment and artist integrity, which all beckons the question: will we ever know who let the dogs out?",,
ts1760,s1760,tv show,luther,,,united kingdom,2020-03-31,2010,tv-ma,"crime, drama, international","on a moral crusade, with only his convictions for company, john luther (idris elba) is a deeply troubled man, a philosophical cop possessed by the insoluble problem of evil and justice in a godless world, who gets pulled to the very edge of temptation.",5,seasons
ts1761,s1761,tv show,baghdad central,,,united kingdom,2020-03-27,2020,tv-14,"drama, thriller","baghdad 2003; saddam hussein has been thrown out of power and us-led coalition forces now occupy iraq. muhsin al-khafaji, a care-worn but resilient ex-iraqi police inspector no longer recognizes the country that surrounds him. when his eldest and recently estranged daughter, sawsan, goes missing he makes it his sole aim to track her down and bring her home.",1,season
ts1762,s1762,movie,portrait of a lady on fire,,,france,2020-03-27,2019,r,"drama, history, lgbtq+","in 18th century france a young painter, marianne (noémie merlant), is commissioned to do the wedding portrait of héloïse (adèle haenel). day by day, the two women become closer as they share héloïse's last moments of freedom before the impending wedding.",121,min
ts1763,s1763,movie,brown girl begins,,,,2020-03-26,2018,tv-14,science fiction,"it’s 2049 and a druglord owns the streets of the burn. young ti-jeanne must choose between her fear of dying like her mother, or harnessing the power of the caribbean spirits to save her people.",84,min
ts1764,s1764,movie,margaret atwood: a word after a word after a word is power,,,,2020-03-20,2020,tv-ma,documentaries,"poet and novelist, margaret atwood is a household name. yet few know the private margaret atwood. who is the woman and writer behind these stories?",93,min
ts1765,s1765,tv show,little fires everywhere,,,,2020-03-18,2020,tv-ma,"black stories, drama","emmy® nominated starring reese witherspoon and kerry washington, little fires everywhere follows the intertwined fates of the picture-perfect richardson family and an enigmatic mother and daughter who upend their lives. based on celeste ng’s 2017 bestseller, the story explores the weight of secrets, the nature of art and identity, the ferocious pull of motherhood – and the danger in believing that following the rules can avert disaster.",1,season
ts1766,s1766,tv show,gravity,,,,2020-03-16,2010,tv-ma,"comedy, drama","""gravity"" follows the sometimes comic, sometimes tragic exploits of a support group from an eccentric out-patient program of suicide survivors. unlikely relationships are forged when the colorful cast faces the challenges and opportunities that come along with a second shot at life.",1,season
ts1767,s1767,tv show,yu-gi-oh! arc-v,,,,2020-03-15,2016,tv-y7,"action, anime, international","yuya sakaki’s dream is to follow in his father’s footsteps and become the greatest “duel-tainer” in history – and he just might pull it off when he suddenly discovers pendulum summoning, a never-before-seen technique that lets him summon many monsters at once! but when countless rivals emerge to steal his spotlight, yuya needs to gear up his game because dueling has evolved into a non-stop world of action!",3,seasons
ts1768,s1768,movie,big time adolescence,,,,2020-03-13,2020,r,comedy,"a seemingly bright and mostly innocent 16-year-old named mo (griffin gluck) attempts to navigate high school under the guidance of his best friend zeke (pete davidson), an unmotivated-yet-charismatic college dropout. although zeke genuinely cares about mo, things start to go awry as he teaches mo nontraditional life lessons in drug dealing, partying, and dating. meanwhile, mo’s well-meaning dad (jon cryer) tries to step in and take back the reins of his son’s upbringing.",91,min
ts1769,s1769,tv show,legion,,,"united states, canada",2020-03-13,2017,tv-ma,"action, adventure, drama","legion follows the story of david haller, a troubled young man who may be more than human. since he was a teenager, david has struggled with mental illness. diagnosed as schizophrenic, he has been in and out of psychiatric hospitals for years. but after a strange encounter with a fellow patient, david is confronted with the possibility that the voices he hears and the visions he sees might be real.",3,seasons
ts1770,s1770,tv show,love island: australia,,,australia,2020-03-13,2018,tv-ma,reality,"reality show. glamorous singles live in a beautiful villa under the watchful gaze of the audience at home, who have the power to decide who stays and who goes.",2,seasons
